default,age,acadmos,adepcnt,majordrg,minordrg,ownrent,income,selfempl,incper,exp_inc,spending
0,27.166666,24,0,0,0,0,3333.333333,0,40000,0.0442655,147.5516707
0,71.6666641,72,0,1,1,1,8333.25,0,130999,0.0226141,188.4492982
0,39.75,18,0,0,0,0,3775,0,45300,0.0469344,177.1774997
0,25.333334,24,0,0,0,0,1666.666667,0,20000,0.006652,11.0866665
0,26.666666,6,0,0,0,1,2083.333333,0,25000,0.0410988,85.6224991
0,33.9166679,12,3,0,0,0,1458.333333,0,8625,0.0425064,61.9884681
1,32,38,2,0,0,0,2083.333333,0,8333.333008,0.02684,55.9166656
0,30.166666,24,0,0,1,0,2916.666667,0,35000,0.0529591,154.4641703
0,31.083334,30,3,0,0,1,1500,0,7890,0.1169595,175.4391789
0,28.166666,27,4,0,0,1,3666.666667,0,8800,0.1395257,511.5941664
1,37.9166679,40,0,0,0,0,3666.666667,0,44000,0.0014545,5.3333332
0,22.5,64,0,0,0,0,1473.333333,0,17680,0.0415345,61.1941664
0,33.6666679,12,0,0,0,0,2916.666667,0,35000,0.0027429,8
0,36.6666679,24,2,0,0,0,1500,0,6500,0.1896005,284.4007686
0,34.8333321,15,1,0,0,1,4166.666667,0,25000,0.0369622,154.0091665
0,30.083334,51,4,0,0,1,2166.666667,0,5200,0.0059615,12.9166663
0,41.75,24,1,0,0,0,1916.666667,0,15500,0.0311268,59.6596554
0,46.4166679,2,0,0,0,0,1380,0,16560,0.0674722,93.1116629
0,48.5833321,78,2,0,1,1,3083.333333,0,12333.33301,0.01533,47.2674995
0,24.583334,14,0,1,0,0,2333.333333,0,28000,0.0629768,146.9458317
0,67.5,36,1,0,0,1,7083.333333,1,42500,0.1161599,822.7991406
0,28.75,26,2,0,0,1,2666.666667,0,18666.66602,0.0745048,198.6795266
0,44.5,18,1,0,0,1,5833.333333,1,35000,0.0938387,547.3924552
0,47.4166679,241,1,0,0,1,1916.666667,0,14500,0.0339855,65.1389093
0,44.5833321,24,1,0,1,1,8333.25,1,69999.5,0.0809274,674.3879605
0,22.416666,6,0,0,0,0,1916.666667,0,23000,0.1111474,213.0324952
0,21.666666,12,0,0,0,0,3333.333333,1,40000,0.1627192,542.3974991
0,41.75,27,2,0,0,0,2750,0,11000,0.0348212,95.7583338
0,33.5833321,72,1,1,0,1,3166.666667,0,28750,0.0760755,240.9056847
0,39.8333321,192,1,0,3,0,3500,0,23355,0.0993443,347.7048874
0,23.916666,32,0,0,0,1,1916.666667,0,25300,0.184783,354.167439
1,31.416666,2,2,0,0,1,2583.333333,0,15333.33301,0.0090937,23.4920462
0,29.916666,72,3,0,0,1,2583.333333,0,7750,0.0718839,185.7000031
0,36.4166679,12,0,0,1,1,1750,0,21000,0.1762105,308.3683364
0,29.25,36,2,1,0,0,2083.333333,1,8333.333008,0.041236,85.9083375
0,38.9166679,26,2,0,0,1,8333.25,0,33333,0.0429104,357.5833146
0,31.833334,27,3,0,0,1,1708.333333,0,5125,0.0981024,167.5916733
0,37.75,28,3,0,0,1,4083.333333,0,14750,0.066041,269.6675087
0,46.25,204,4,0,0,1,4333.333333,0,10800,0.059772,259.0121602
0,27.916666,12,0,0,0,0,1958.333333,0,23500,0.2989187,585.3825013
0,29.916666,46,0,0,0,0,2426.666667,1,29120,0.0956538,232.1200017
0,28.666666,91,0,0,0,0,916.6666667,0,61000,0.0031943,2.928074
0,34.3333321,36,0,0,1,1,3000,0,36000,0.0212253,63.675832
0,44.9166679,151,3,0,0,1,3166.666667,1,9500,0.0130089,41.1950004
0,27.333334,60,2,0,0,0,2166.666667,0,8666.666992,0.1636412,354.5558353
0,22.5,2,0,0,0,0,2000,0,24000,0.0681287,136.2574995
0,21.333334,3,3,1,0,0,2083.333333,0,6250,0.14698,306.2083386
0,29.833334,24,0,0,0,0,1666.666667,0,20000,0.014624,24.3733342
0,32.5,24,2,0,0,0,2500,0,10000,0.070121,175.3024943
0,31.833334,24,0,0,1,1,2916.666667,0,35000,0.2201174,642.0091415
1,36.5833321,84,2,0,0,0,1416.666667,0,10000,0.0004,0.5666667
0,33.25,47,0,0,0,0,3083.333333,0,37000,0.0111151,34.2716682
0,23,3,0,0,0,0,2291.666667,0,27500,0.1276415,292.5116662
0,29.5,50,0,0,0,0,2333.333333,0,28000,0.1067854,249.165833
0,28.083334,63,1,0,1,1,1875,0,11250,0.1454542,272.7266774
0,31.083334,60,1,0,0,1,3250,0,19500,0.0873682,283.9466669
0,43.8333321,179,3,0,0,1,2916.666667,0,9750,0.0155897,45.4700862
0,50.3333321,17,0,0,0,0,2833.333333,0,34000,0.06007,170.198335
1,36.75,6,3,0,0,0,6500,0,19500,0.1192874,775.3683031
0,46.9166679,42,0,0,0,0,1833.333333,0,34000,0.0310188,56.8678429
0,28.75,39,1,0,0,1,2200,0,13200,0.2925981,643.7158823
0,32.9166679,10,0,0,0,1,3208.333333,0,38500,0.0377436,121.0941638
0,37.0833321,84,1,1,2,1,2500,0,27500,0.0362182,90.5454531
0,21.833334,5,0,0,0,0,1733.333333,0,20800,0.1174231,203.5333385
1,26.833334,12,0,0,0,0,2916.666667,0,42000,0.0139926,40.8118047
0,28.416666,38,0,0,0,0,2166.666667,0,26000,0.0717427,155.4424974
0,57.6666679,24,0,0,2,1,2083.333333,0,25000,0.05074,105.708333
0,47.75,12,0,0,0,0,1750,0,21000,0.0601905,105.3333338
0,32.9166679,32,3,0,0,1,2500,0,8750,0.01479,36.9749987
0,32.6666679,5,2,0,0,1,2625,0,10500,0.059006,154.8908427
0,0,7,0,0,0,0,1500,0,18000,0.1952283,292.8425074
0,30.166666,12,1,0,0,1,2958.333333,0,19250,0.1033855,305.8486404
0,28.25,20,0,0,2,1,2541.666667,0,30500,0.2643285,671.8350376
0,36.8333321,84,5,0,0,1,3083.333333,0,7666.666504,0.0704337,217.1705707
0,24.25,42,0,0,0,1,1250,0,15000,0.0944747,118.0933323
0,45.6666679,12,3,0,0,1,5708.333333,0,22125,0.0950738,542.7128809
0,24.25,12,1,0,0,0,1783.333333,0,10700,0.0229439,40.9166665
0,32.6666679,26,0,0,0,1,3000,0,42000,0.0354224,106.267143
0,25,30,0,0,0,1,2833.333333,0,36000,0.1164539,329.9526982
0,23.5,31,0,0,1,0,2166.666667,0,26000,0.1103765,239.1491632
0,21.666666,111,0,0,0,0,1916.666667,0,23000,0.1389113,266.2466715
0,22.25,10,0,0,0,0,1545.583333,0,18547,0.1591185,245.9308377
0,30,13,0,0,0,0,2083.333333,0,25000,0.0974004,202.9174939
0,33.0833321,12,3,0,0,0,3333.333333,0,10000,0.0312385,104.1283334
0,23.666666,3,0,1,0,0,1625,0,19500,0.0309815,50.3449976
0,35,6,0,0,0,1,2866.666667,0,34400,0.0818695,234.6924966
0,23.916666,15,0,0,0,0,2750,0,50000,0.0403616,110.9944051
0,23.083334,10,0,0,0,0,2183.333333,0,26200,0.1190702,259.9700063
0,25.666666,15,0,0,0,0,1750,0,21000,0.18692,327.1100037
0,41.6666679,4,1,0,0,0,2416.666667,0,17003.5,0.0396395,95.795429
0,42.8333321,12,2,0,0,1,3333.333333,0,14666.66699,0.1546786,515.5954262
0,34.8333321,25,2,1,1,1,2666.666667,0,10666.66699,0.0656762,175.1366655
1,25.5,105,0,0,0,0,1500,0,18000,0.2171072,325.6608322
0,50.25,216,0,0,0,1,2500,0,40000,0.0586287,146.5718728
0,58.8333321,60,3,1,3,1,2125,1,6375,0.0962216,204.4708282
0,65.75,258,0,0,0,1,3750,1,60000,0.0856128,321.0481256
0,23.5,12,0,0,0,1,1833.333333,0,22000,0.0434205,79.60417
0,24.833334,2,0,0,0,0,2000,0,24000,0.13055,261.0999942
0,21.916666,9,0,0,0,0,1966.666667,0,23600,0.1322089,260.010834
0,60.5833321,6,0,0,0,0,1750,0,21000,0.0361643,63.2874966
0,50,38,1,0,0,1,2916.666667,0,19000,0.0684445,199.6296986
0,26.166666,16,1,0,0,1,2500,0,15000,0.1366023,341.5058553
0,39.8333321,147,1,0,0,0,2333.333333,0,14000,0.11744,274.0266671
0,33.5833321,24,3,0,0,1,3083.333333,0,13000,0.0165673,51.0825344
0,24.833334,24,0,0,0,0,1636.333333,0,19636,0.1650051,270.0033254
1,24.833334,38,1,0,0,0,2083.333333,0,12500,0.04228,88.0833327
0,40.3333321,18,2,0,0,0,910,0,10223.33301,0.1596997,145.3267345
0,23.083334,4,0,0,0,0,1300,0,17600,0.0006818,0.8863636
0,39.3333321,9,0,0,0,0,3708.333333,0,44500,0.0277108,102.7608317
0,23.25,60,0,0,0,1,1666.666667,0,20500,0.1490293,248.3821164
0,22.25,148,0,0,0,0,2250,0,32000,0.2920606,657.1363807
0,28.416666,54,2,1,0,0,2500,0,15500,0.0518566,129.6413876
0,24.583334,24,0,0,0,0,1833.333333,0,22000,0.0447873,82.1100002
0,44.0833321,120,3,0,0,1,2500,0,7500,0.0694513,173.6283302
1,23.916666,28,2,0,0,0,2916.666667,0,14000,0.0367617,107.2215304
0,39.6666679,197,3,0,0,1,3633.333333,0,11725,0.0222081,80.6894374
0,24.416666,60,0,0,0,0,2333.333333,0,28000,0.0146375,34.1541668
0,40.9166679,56,3,0,0,1,8333.25,0,24999.75,0.0062801,52.3333327
0,52.75,240,1,0,0,1,2916.666667,0,17500,0.0093946,27.4008326
0,36.3333321,39,3,0,0,1,4583.333333,1,13750,0.0601475,275.6758267
0,24.583334,12,0,0,0,1,2500,0,30000,0.0454467,113.6166696
0,31.25,30,0,0,0,1,4000,0,48000,0.1011433,404.5733213
0,52.4166679,132,1,0,0,1,1208.333333,0,18500,0.0975757,117.903937
0,40.75,144,3,0,0,1,4583.333333,0,13750,0.0856482,392.554154
1,38.3333321,48,5,0,0,1,8333.25,1,16666.5,0.0355292,296.0733333
0,23.75,14,1,0,0,1,1500,0,9000,0.0240344,36.0516664
0,47.3333321,147,1,0,0,1,2608.333333,0,20800,0.0264296,68.9371219
0,21.333334,7,0,0,0,0,1583.333333,0,19000,0.0316458,50.1058338
0,51.8333321,52,1,0,1,1,7500,0,57500,0.0220348,165.2608719
1,37.0833321,110,4,0,1,0,2750,0,8000,0.074637,205.2517589
0,22.666666,37,0,0,0,0,2083.333333,0,25000,0.0807356,168.1991542
0,34.0833321,62,1,0,0,1,3750,0,22500,0.1305818,489.6816798
0,29.833334,80,0,0,0,1,2333.333333,0,28000,0.0345861,80.7008346
0,32,12,0,0,0,1,2083.333333,0,25000,0.04746,98.875002
0,33.1666679,18,2,0,0,1,4166.666667,0,16666.66602,0.0987022,411.2591657
0,25.916666,10,0,0,0,1,2916.666667,0,35000,0.0003429,1
0,26.583334,3,1,0,0,1,2333.333333,0,25950,0.0306252,71.4588954
0,26.833334,12,0,0,0,0,2250,0,30000,0.1532223,344.7502591
0,23.25,9,0,0,0,0,1791.666667,0,21500,0.0512056,91.7433294
1,21.083334,2,0,0,0,0,2333.333333,0,28000,0.0504643,117.7500039
0,34.5833321,26,0,0,1,0,2500,0,30000,0.0400923,100.2308354
0,30.666666,60,0,0,0,1,2166.666667,0,26000,0.0561304,121.6158383
0,22.083334,51,0,0,0,0,1841.666667,0,22100,0.0570643,105.0933341
0,23.083334,9,0,0,0,0,2500,0,30000,0.0342787,85.6966618
0,41.3333321,130,4,0,0,1,2500,0,13000,0.0822971,205.7426982
0,35,14,1,0,0,0,1500,0,9000,0.0175311,26.2966678
0,55.5,350,0,0,0,1,1950,0,25740,0.0117902,22.9909084
0,38.0833321,57,0,1,0,1,1500,0,18000,0.0076878,11.5316666
0,23.166666,42,0,0,0,0,1958.333333,0,23500,0.236383,462.9166617
0,21.25,24,0,0,0,0,1583.333333,0,19000,0.1235026,195.5458379
0,32.1666679,27,1,0,0,1,3333.333333,0,26250,0.0243743,81.247619
0,36.5833321,70,1,1,0,1,3750,0,40000,0.0352634,132.2376542
0,46.8333321,228,2,0,0,1,2058.25,0,9633,0.0809807,166.6784404
0,27.166666,8,0,0,0,0,2500,0,30000,0.008725,21.812499
0,19.833334,38,0,0,0,0,1450,0,17400,0.0374195,54.2583315
0,40.8333321,195,4,1,0,1,4333.333333,0,11800,0.0215568,93.4127122
0,39.9166679,108,2,0,0,1,5000,0,20000,0.1533287,766.6432858
0,45.0833321,144,3,0,0,1,3500,0,10500,0.017666,61.8308336
0,35.9166679,59,4,0,0,1,3500,0,8400,0.002619,9.1666668
0,47.5,12,2,0,0,1,4416.666667,0,17666.66602,0.0111368,49.1875007
0,42.9166679,180,2,0,0,0,3333.333333,0,13333.33301,0.0721333,240.4441684
0,35.3333321,132,3,0,1,1,5000,0,15000,0.0582555,291.2775055
0,42.75,186,4,0,0,1,3750,0,9240,0.0465602,174.6006589
0,47.6666679,228,0,0,0,1,1683.333333,0,20200,0.0435644,73.3333341
0,22.25,18,0,0,0,0,1550,0,18600,0.1062521,164.6908306
0,23.75,17,0,0,0,0,1916.666667,0,23000,0.1280013,245.3358298
0,32.0833321,40,2,1,0,1,4166.666667,0,26000,0.1484997,618.7489256
0,40.3333321,12,2,0,0,1,3750,0,15000,0.0056002,21.0008339
1,20.333334,14,0,0,0,0,1500,0,18000,0.0367978,55.1966652
0,27.833334,22,0,0,0,0,1650,0,19800,0.1643894,271.2424882
0,22.75,240,0,1,0,0,2416.666667,0,29000,0.0749841,181.2116733
0,45.8333321,187,2,0,0,1,2875,0,11500,0.116542,335.0583259
0,43,18,2,0,0,0,2333.333333,0,11416.66699,0.2011606,469.3746865
0,40.5833321,4,0,0,0,0,2086.833333,0,25042,0.1082238,225.8449936
0,22.333334,24,0,0,0,0,1250,0,15000,0.0247273,30.9091667
1,48.25,144,3,0,1,1,4166.666667,1,16250,0.0067077,27.9487188
0,19.75,3,0,0,0,0,1419.5,0,21834,0.005496,7.8015937
0,21.583334,17,0,0,0,0,1250,0,15000,0.291214,364.0175238
0,22.916666,16,0,0,0,0,1333.333333,0,16000,0.0185244,24.6991664
0,34.0833321,98,0,0,0,0,1833.333333,0,22000,0.0527409,96.6916668
0,45.75,106,0,0,1,1,1916.666667,0,32300,0.0741687,142.1567407
0,24,24,1,0,0,0,1464.916667,0,8789.5,0.0085614,12.5416663
0,27.666666,60,0,0,0,0,1250,0,15000,0.113894,142.3675008
0,32.5833321,63,2,0,0,1,4083.333333,0,16333.33301,0.061238,250.0549924
0,29.333334,24,0,0,0,0,2166.666667,0,26000,0.0351146,76.0816683
0,33.6666679,13,0,0,0,1,1471.333333,0,27656,0.5785255,851.2038282
0,25.916666,15,0,0,0,0,1983.333333,0,23800,0.043342,85.9616663
0,29.666666,24,0,0,4,0,2583.333333,0,34600,0.0532578,137.5826613
0,25.666666,13,0,0,0,0,2000,0,24000,0.0386392,77.2783309
0,34.1666679,12,1,0,0,0,3583.333333,0,21500,0.0249386,89.3633305
0,63.5,42,0,0,0,1,2700,0,64532,0.000186,0.5020765
0,27.75,16,0,0,0,0,5000,0,60000,0.0418728,209.3641646
0,40.25,168,0,0,1,1,2166.666667,0,54000,0.0308556,66.8537027
0,43.75,168,4,0,0,1,3733.333333,0,12960,0.0156968,58.6012383
0,21.916666,18,1,1,0,0,2500,0,15000,0.0047017,11.7541675
0,24.583334,12,1,1,2,1,2083.333333,0,17500,0.0878343,182.9880911
0,26.333334,9,0,0,0,1,2583.333333,0,31000,0.0073694,19.0375012
0,33.1666679,28,0,0,0,0,3250,0,39000,0.0354431,115.1900059
0,37.25,54,4,2,0,1,3041.666667,0,7300,0.1774573,539.7658267
0,29.5,14,0,0,1,0,2166.666667,0,26000,0.0685473,148.5191683
0,38.1666679,95,2,0,1,1,2833.333333,0,11333.33301,0.024055,68.1558345
0,41.3333321,120,1,1,1,1,3000,1,18000,0.0857217,257.1649924
0,52.25,270,0,0,0,1,1983.333333,0,32200,0.044,87.2666662
1,24.916666,90,0,0,0,0,1373.5,0,16482,0.0896809,123.1766686
1,20.166666,24,1,0,0,0,1100,0,6600,0.1041106,114.5216666
0,24.083334,11,0,0,0,0,953.3333333,0,20800,0.040275,38.3955
0,42.8333321,180,3,0,0,1,4166.666667,0,15500,0.066889,278.704303
1,30.416666,144,1,0,0,1,1600,0,9600,0.0650479,104.0766716
0,28.25,288,0,0,0,0,2291.666667,0,30500,0.2861315,655.7179553
1,21.583334,65,0,0,0,1,1750,0,21000,0.0109952,19.2416667
0,21.25,6,0,0,0,0,1458.333333,0,17500,0.1932389,281.8066844
0,22.916666,12,0,0,0,0,1666.666667,0,21500,0.0099563,16.5937981
0,47.1666679,72,0,0,2,1,1666.666667,0,20000,0.193762,322.936674
0,25.5,48,0,0,0,0,1666.666667,0,20000,0.020699,34.4983333
0,57.75,32,0,0,0,1,2750,0,42600,0.0103979,28.5941889
0,43,188,3,0,0,1,4166.666667,0,12500,0.102854,428.5583583
0,21.916666,24,0,0,0,0,1666.666667,0,20000,0.084791,141.3183287
1,48.6666679,48,0,0,1,0,2083.333333,1,25000,0.1078484,224.6841633
0,49.8333321,75,0,0,0,1,2250,0,27000,0.0859656,193.4225075
0,30.25,16,0,0,0,0,2389.916667,1,28679,0.0447645,106.9833359
0,41.9166679,132,1,0,0,0,2500,0,15000,0.0078333,19.5833342
0,51.6666679,119,2,0,0,0,2000,0,9500,0.031567,63.134037
0,43.5,87,2,0,0,1,2500,0,10333.33301,0.0418726,104.681449
0,38.25,130,0,0,0,1,2500,0,33000,0.0924267,231.0666628
0,41.3333321,174,3,0,0,1,3500,0,10500,0.0497883,174.2591672
0,35.5,36,1,0,0,1,1250,0,7500,0.0277893,34.7366673
0,35.8333321,56,0,0,0,1,1516.666667,0,24200,0.0594835,90.2165996
0,23.75,281,0,0,0,0,1500,0,18000,0.0705956,105.8933325
0,22.583334,204,0,0,0,1,2500,0,30000,0.024591,61.4775019
0,28.166666,24,3,0,1,0,2750,0,12000,0.036891,101.4503688
0,41.0833321,48,0,0,0,1,1916.666667,0,28000,0.0371629,71.2288059
0,44.75,12,3,0,0,0,1750,1,6500,0.0074615,13.0576924
0,27,6,1,0,0,0,2500,0,15000,0.0986963,246.7408404
0,35.5,122,3,0,0,1,3008.333333,0,13575,0.0193976,58.3544623
0,23.75,30,0,0,0,0,1500,0,18000,0.0006667,1
0,35.0833321,113,1,0,0,1,3666.666667,0,22000,0.0157082,57.5966674
0,35.1666679,62,2,0,0,1,1833.333333,0,17333.33398,0.0108694,19.9272754
0,34.0833321,62,1,0,0,1,3333.333333,0,23000,0.0045091,15.030435
0,61.75,183,0,2,0,1,2166.666667,0,26000,0.2694312,583.7675432
0,40.75,41,1,0,0,0,1833.333333,0,18200,0.0311379,57.0861713
0,29.25,27,0,0,0,1,2916.666667,0,35000,0.0332569,96.9991709
0,24.416666,33,0,0,1,0,2416.666667,0,29000,0.0454834,109.9183317
0,41.25,42,0,0,0,0,1583.333333,0,19000,0.0214211,33.9166665
0,58.4166679,228,5,0,1,1,2291.666667,0,4583.333496,0.5733134,1313.843243
0,24.75,10,0,0,0,0,1958.333333,0,26000,0.0147742,28.9328695
0,34.5,72,0,0,0,0,4041.666667,0,50000,0.0828622,334.901385
0,20.833334,60,0,0,0,1,1833.333333,0,22000,0.2093568,383.8208268
0,25.583334,84,0,0,0,0,1916.666667,0,23000,0.0979339,187.7066623
0,30.25,24,0,0,0,0,2500,0,30000,0.0036197,9.0491661
0,29.5,31,0,0,0,1,3083.333333,0,37000,0.0866235,267.0891626
0,23.083334,2,0,0,0,0,2291.666667,0,27500,0.3017116,691.4225283
0,47.6666679,26,0,0,0,0,2333.333333,0,31000,0.0695903,162.3774196
0,28,48,0,0,0,0,2333.333333,0,28000,0.2112211,492.8491612
0,23.833334,18,0,0,0,0,1250,0,29000,0.110561,138.2012945
1,19.416666,3,0,0,0,0,1666.666667,0,20000,0.039921,66.535001
0,53.5833321,120,3,1,0,1,8333.25,0,24999.75,0.0998702,832.2433231
0,41.6666679,30,1,0,0,1,2833.333333,0,17000,0.101915,288.759172
0,21.416666,6,0,0,0,0,1666.666667,0,20000,0.0472725,78.7874932
0,60.3333321,229,1,0,0,1,8333.25,0,64999.5,0.0613275,511.0577797
0,22.166666,99,0,0,0,0,1666.666667,0,20000,0.230098,383.4966818
1,28.75,30,0,0,1,0,1100,0,33200,0.1992666,219.1932246
0,24.083334,36,0,0,0,0,1555,0,36420,0.073408,114.1494634
0,44.25,181,2,0,0,1,2083.333333,0,9062.333008,0.0158653,33.0527158
0,21.416666,128,0,0,0,0,1583.333333,0,25800,0.1195969,189.361756
0,34.8333321,12,0,2,0,1,5416.666667,0,65000,0.1407468,762.3783499
0,32.1666679,51,0,0,0,1,2358.333333,0,38050,0.0084363,19.8955325
0,42.0833321,42,0,0,0,0,3333.333333,0,40000,0.2435175,811.7249608
0,2.6666667,96,1,1,0,0,1750,0,10500,0.0533043,93.2824984
1,23.166666,68,0,0,1,1,2125,0,25500,0.1083757,230.2983273
0,29.916666,6,3,0,0,1,4166.666667,0,12500,0.0750084,312.5349991
1,23.916666,11,0,0,0,0,1416.666667,0,17000,0.0165882,23.5
0,48.5833321,134,2,0,2,1,8333.25,0,37333,0.0507736,423.1089324
1,21.75,87,0,0,0,1,1966.666667,0,34600,0.2216353,435.8826627
0,34.75,5,3,0,0,0,2083.333333,0,6250,0.1052012,219.1691659
1,22.083334,15,0,0,0,0,1833.333333,0,22000,0.1979032,362.8225078
0,31.583334,24,0,0,0,1,3750,0,50000,0.093295,349.8562519
1,34.4166679,60,1,0,0,0,2916.666667,0,19000,0.1841647,537.147137
0,24,2,1,0,0,0,1391.666667,0,8350,0.1519323,211.4391785
0,31.833334,12,0,0,0,0,3500,0,42000,0.1660098,581.0341388
0,29.583334,12,0,0,0,1,2708.333333,0,32500,0.0611145,165.5183298
0,26.25,29,0,1,0,0,4416.666667,0,53000,0.2303219,1017.254988
0,34.8333321,41,1,0,1,0,2000,0,12000,0.1361871,272.3741531
0,40.75,67,1,0,0,0,1625,0,10750,0.1270335,206.4294163
0,26.333334,10,0,0,0,0,2000,0,24000,0.1021192,204.2383254
0,26.166666,6,0,1,0,0,1608.333333,0,19300,0.0710207,114.2249952
0,22,3,0,0,0,0,2200,0,26400,0.084153,185.1366743
0,28.583334,24,0,2,0,0,3333.333333,0,76000,0.0755618,251.8728127
0,26,3,0,0,0,0,1708.333333,0,20500,0.1346927,230.1000015
0,25.166666,75,0,0,0,0,2416.666667,0,39000,0.2153718,520.4818199
0,25.083334,1,0,0,0,0,5250,0,63000,0.1384838,727.0399891
0,54.75,48,4,1,6,1,8333.25,1,19999.80078,0.1683697,1403.066641
0,38.5833321,120,0,2,1,0,3333.333333,0,40000,0.1139598,379.8658401
0,67.1666641,120,0,0,1,0,1250,0,46250,0.0428761,53.5951369
0,24.916666,4,0,0,0,0,2250,0,27000,0.1527248,343.6308391
0,22.416666,3,0,0,0,0,2583.333333,0,31000,0.2400213,620.0549565
0,27.666666,12,0,0,0,0,5833.333333,0,70000,0.03781,220.5583205
1,20.75,24,0,0,1,0,1750,0,21000,0.2953876,516.928345
0,20.583334,2,0,0,0,0,1333.333333,0,16000,0.100885,134.5133285
0,31.75,15,0,0,0,0,5083.333333,0,61000,0.0680123,345.7291772
0,41.0833321,150,1,0,1,1,3125,0,18750,0.1102029,344.3841822
0,37.9166679,172,1,0,0,0,2625,0,27250,0.0129028,33.8697253
0,41.0833321,89,0,0,0,1,3458.333333,0,41500,0.0778687,269.2958436
0,53,125,0,0,0,1,3806.916667,0,45683,0.0223904,85.238334
0,28.5,7,0,0,0,0,4333.333333,0,52000,0.1192908,516.9266661
0,31.583334,35,0,3,0,0,5833.333333,0,70000,0.1169151,682.0050068
0,43,60,0,1,0,1,2500,1,30000,0.2818097,704.5241445
0,26.25,27,0,0,0,0,1500,0,23200,0.0852392,127.8588362
0,36.5,60,2,0,0,0,2500,0,10000,0.017,42.5000023
0,63.5833321,111,0,0,0,0,2500,0,33000,0.0178936,44.7340915
0,32.3333321,300,1,2,1,1,3083.333333,0,18500,0.1959908,604.3050153
1,25.083334,114,0,0,2,0,1500,0,20000,0.333868,500.8019954
0,36.1666679,36,4,0,0,1,2500,0,6000,0.055371,138.4275034
0,40.1666679,151,0,0,0,0,1560,0,26400,0.0118822,18.5362275
0,29.083334,50,0,0,1,0,3816.666667,0,45800,0.0128686,49.1150001
1,33.75,12,3,0,0,1,1500,0,4500,0.1306339,195.9508359
0,58.75,0,1,0,0,1,1333.333333,0,8000,0.0241319,32.1758315
0,59.5,240,0,0,0,1,3833.333333,0,46000,0.0325778,124.8816581
0,32.1666679,51,0,1,2,0,2166.666667,1,31000,0.1816103,393.4890181
0,55.5,257,0,0,0,1,1718.75,0,50000,0.0132362,22.7497179
0,23.25,16,0,0,0,0,1541.666667,0,18500,0.0913351,140.8083296
1,43.4166679,192,1,0,0,0,1416.666667,0,9500,0.1182805,167.5640841
0,28.25,2,0,0,0,0,5000,0,60000,0.1844743,922.3716706
0,22.416666,3,0,0,0,0,2083.333333,0,25000,0.088346,184.0541605
0,23.5,24,0,0,0,0,2166.666667,0,26000,0.0839912,181.9808359
0,25.416666,18,0,0,0,0,2383.333333,0,28600,0.2467245,588.026657
0,21.916666,6,0,0,0,1,1882.75,0,22593,0.0649892,122.3583354
0,39.0833321,126,3,0,0,1,1916.666667,0,15950,0.0417776,80.0737112
0,40.8333321,12,0,0,1,0,1916.666667,0,25000,0.00264,5.0600002
0,38.6666679,97,1,0,0,1,1335,0,8010,0.0489732,65.3791659
0,19,4,0,0,0,0,1291.666667,0,15500,0.0639432,82.5933286
0,27.666666,36,0,0,0,0,2625,0,31500,0.0732787,192.3566731
0,47.25,183,1,0,0,1,4000,0,24000,0.0861554,344.6216583
0,24.083334,34,0,1,0,0,2500,0,30000,0.10173,254.3250099
1,37.75,24,0,0,0,0,1666.666667,0,20000,0.0006,1
0,26.416666,12,2,0,0,0,2916.666667,0,11666.66699,0.1319654,384.8991667
0,28.833334,30,0,0,0,1,2333.333333,0,28000,0.1467821,342.4916714
0,36.9166679,14,2,0,0,1,2083.333333,0,11053.33301,0.0083981,17.4959792
0,26.083334,24,0,0,0,0,2333.333333,0,28000,0.0106329,24.8099991
0,27.416666,26,0,0,0,1,3166.666667,0,38000,0.0668076,211.5575112
0,25.166666,12,0,0,0,0,1708.333333,0,20500,0.16156,275.9983316
0,31.5,26,0,0,0,1,2500,0,36000,0.0287494,71.8736136
0,31.166666,15,1,0,0,1,2333.333333,0,25500,0.0261369,60.9860116
0,55.25,24,0,0,0,1,5583.333333,0,67000,0.0280393,156.5525029
0,40.3333321,72,4,0,0,1,8333.25,0,19999.80078,0.0156002,130
0,22.916666,7,0,0,0,0,2000,0,24000,0.0272767,54.5533337
0,37.5833321,123,3,0,1,1,2916.666667,0,8750,0.0080737,23.5483341
0,31.083334,22,3,0,0,1,3333.333333,0,10000,0.1399447,466.4824903
0,88.25,81,0,0,2,1,2083.333333,0,25000,0.1679744,349.9466615
0,66,12,0,0,0,1,833.3333333,0,36352,0.0380339,31.694953
0,50.1666679,144,4,0,0,1,5333.333333,0,15200,0.0364128,194.2014098
0,24.583334,86,0,0,0,0,1400,0,16800,0.1651893,231.2650144
0,29.25,36,0,0,1,0,3750,0,45000,0.008582,32.1824988
0,23.75,6,1,0,0,1,916.5,0,7839,0.0007654,0.7014925
0,34.6666679,54,1,0,0,0,1395,0,14220,0.0109606,15.2900635
0,37.9166679,156,1,0,0,1,1250,0,13750,0.0024,3
0,34.25,20,0,0,0,0,1666.666667,0,24000,0.0249117,41.5194438
0,25.166666,4,0,0,0,0,1213.333333,0,18720,0.0153472,18.621297
0,0.5833333,12,0,0,0,1,1916.666667,0,23900,0.0689155,132.0880012
0,19.25,42,0,0,0,0,1300,0,18000,0.1004128,130.5366121
0,45.5,24,2,0,0,1,3125,0,17353.33398,0.0189896,59.3425822
